date,price,return1,ex_post_return1,vix1,skew_close,log_return,vix1_log,skew_close_log
29/04/2005,1156.85,0.011922465,0.004590051,16.86,116.120003,1.1852,2.824943953,4.754624165
02/05/2005,1162.16,0.004590051,-0.000851862,15.31,119.440002,0.45795,2.72850621,4.78281417
03/05/2005,1161.17,-0.000851862,0.012470181,15.12,118.290001,-0.08522,2.716018371,4.773139245
04/05/2005,1175.65,0.012470181,-0.002568792,14.53,120.470001,1.23931,2.676215478,4.791400768
05/05/2005,1172.63,-0.002568792,-0.001091563,13.85,122.82,-0.25721,2.628285233,4.810719869
06/05/2005,1171.35,-0.001091563,0.006394331,13.98,119.540001,-0.10922,2.637627737,4.783651052
09/05/2005,1178.84,0.006394331,-0.010705439,14.05,119.57,0.6374,2.642622396,4.783901974
10/05/2005,1166.22,-0.010705439,0.004193034,13.75,117.849998,-1.07632,2.621038824,4.769412612
11/05/2005,1171.11,0.004193034,-0.010033216,14.91,120.910004,0.41843,2.702032129,4.7950465
12/05/2005,1159.36,-0.010033216,-0.004580113,14.45,117.849998,-1.00839,2.670694415,4.769412612
13/05/2005,1154.05,-0.004580113,0.010086218,16.12,118.220001,-0.45906,2.780060737,4.772547304
16/05/2005,1165.69,0.010086218,0.006957253,16.32,125.220001,1.00357,2.79239135,4.830072198
17/05/2005,1173.8,0.006957253,0.010018743,15.68,122.019997,0.69332,2.752386015,4.804184941
18/05/2005,1185.56,0.010018743,0.004656028,14.57,125.160004,0.99689,2.67896462,4.829592951
19/05/2005,1191.08,0.004656028,-0.001511234,13.63,127.389999,0.46452,2.612273246,4.847253239
20/05/2005,1189.28,-0.001511234,0.00385107,13.32,128.089996,-0.15124,2.589266665,4.852733111
23/05/2005,1193.86,0.00385107,0.0001759,13.14,131.229996,0.38437,2.575661013,4.876951478
24/05/2005,1194.07,0.0001759,-0.003400136,12.95,130.789993,0.01759,2.561095788,4.87359293
25/05/2005,1190.01,-0.003400136,0.006403308,12.69,128.600006,-0.34059,2.540814282,4.856706858
26/05/2005,1197.63,0.006403308,0.00096023,12.58,129.169998,0.63829,2.532108251,4.861129351
27/05/2005,1198.78,0.00096023,-0.006072841,12.24,125.919998,0.09598,2.504709277,4.835646769
31/05/2005,1191.5,-0.006072841,0.009039026,12.15,120.559998,-0.60914,2.49732917,4.792147538
01/06/2005,1202.27,0.009039026,0.001680155,13.29,127.650002,0.89984,2.587011873,4.849292159
02/06/2005,1204.29,0.001680155,-0.006867117,12.36,127.809998,0.16787,2.514465452,4.85054477
03/06/2005,1196.02,-0.006867117,0.001245799,11.84,123.589996,-0.68908,2.471483629,4.816969603
06/06/2005,1197.51,0.001245799,-0.000208767,12.15,122.68,0.1245,2.49732917,4.809579339
07/06/2005,1197.26,-0.000208767,-0.002163273,12.28,118.379997,-0.02088,2.507971923,4.773899764
08/06/2005,1194.67,-0.002163273,0.005239941,12.39,121.360001,-0.21656,2.516889696,4.798761343
09/06/2005,1200.93,0.005239941,-0.00234818,12.7,118.889999,0.52263,2.541601993,4.778198687
10/06/2005,1198.11,-0.00234818,0.002261896,12.08,118.480003,-0.23509,2.491551193,4.774744195
13/06/2005,1200.82,0.002261896,0.002573242,11.96,117.059998,0.22593,2.481567749,4.762686607
14/06/2005,1203.91,0.002573242,0.002217774,11.65,120.129997,0.25699,2.45530618,4.788574465
15/06/2005,1206.58,0.002217774,0.003630095,11.79,118.550003,0.22153,2.467251715,4.775334838
16/06/2005,1210.96,0.003630095,0.004954747,11.46,119.110001,0.36235,2.438862711,4.780047444
17/06/2005,1216.96,0.004954747,-0.000706679,11.15,119.510002,0.49425,2.411439498,4.783400067
20/06/2005,1216.1,-0.000706679,-0.002047529,11.48,121.290001,-0.07069,2.440606391,4.798184381
21/06/2005,1213.61,-0.002047529,0.000222477,11.47,123.75,-0.20496,2.439734931,4.818263401
22/06/2005,1213.88,0.000222477,-0.010833031,11.08,123.980003,0.02225,2.405141681,4.820120286
23/06/2005,1200.73,-0.010833031,-0.007628693,11.05,118.550003,-1.08921,2.402430428,4.775334838
24/06/2005,1191.57,-0.007628693,-0.000738521,12.13,115.919998,-0.76579,2.495681723,4.752900281
27/06/2005,1190.69,-0.000738521,0.009137559,12.18,118.019997,-0.07388,2.499795262,4.770854076
28/06/2005,1201.57,0.009137559,-0.001431461,12.52,119.309998,0.90961,2.527327366,4.781725131
29/06/2005,1199.85,-0.001431461,-0.007100888,11.58,118.459999,-0.14325,2.449279472,4.774575342
30/06/2005,1191.33,-0.007100888,0.002610528,11.77,118.190002,-0.71262,2.465553921,4.772293516
01/07/2005,1194.44,0.002610528,0.008832591,12.04,123.580002,0.26071,2.48823444,4.816888736
05/07/2005,1204.99,0.008832591,-0.008340318,11.4,123.739998,0.87938,2.433613355,4.818182574
06/07/2005,1194.94,-0.008340318,0.002452006,11.68,121.080002,-0.83753,2.457877977,4.796451501
07/07/2005,1197.87,0.002452006,0.011679064,12.27,121.980003,0.2449,2.507157259,4.803857121
08/07/2005,1211.86,0.011679064,0.006254848,12.49,125.019997,1.16114,2.524928324,4.828473701
11/07/2005,1219.44,0.006254848,0.002271534,11.45,121.160004,0.62354,2.43798973,4.797112019
12/07/2005,1222.21,0.002271534,0.000883645,11.28,114.080002,0.2269,2.423031246,4.736899974
13/07/2005,1223.29,0.000883645,0.002624071,10.95,117.080002,0.08833,2.393339456,4.762857479
14/07/2005,1226.5,0.002624071,0.001157766,10.84,122.32,0.26206,2.383242996,4.806640562
15/07/2005,1227.92,0.001157766,-0.005529676,10.81,122.480003,0.11571,2.380471632,4.807947776
18/07/2005,1221.13,-0.005529676,0.00673147,10.33,120.339996,-0.5545,2.335052283,4.790321037
19/07/2005,1229.35,0.00673147,0.004758612,10.77,122.059998,0.67089,2.376764491,4.804512711
20/07/2005,1235.2,0.004758612,-0.006606218,10.45,119.559998,0.47473,2.346601978,4.783818321
21/07/2005,1227.04,-0.006606218,0.005411397,10.23,118.169998,-0.66281,2.32532458,4.772124249
22/07/2005,1233.68,0.005411397,-0.003769211,10.97,123.709999,0.53968,2.395164274,4.817940109
25/07/2005,1229.03,-0.003769211,0.001733074,10.52,124.870003,-0.37763,2.353278207,4.82727322
26/07/2005,1231.16,0.001733074,0.004572923,11.1,128.460007,0.17316,2.406945108,4.855617626
27/07/2005,1236.79,0.004572923,0.005603215,10.99,123.209999,0.45625,2.396985768,4.813890209
28/07/2005,1243.72,0.005603215,-0.007670537,10.36,122.620003,0.55876,2.337952237,4.809090167
29/07/2005,1234.18,-0.007670537,0.000947998,10.52,121.300003,-0.77001,2.353278207,4.798266841
01/08/2005,1235.35,0.000947998,0.007099203,11.57,122.040001,0.09475,2.448415541,4.804348868
02/08/2005,1244.12,0.007099203,0.000747516,12.08,124.730003,0.70741,2.491551193,4.826151425
03/08/2005,1245.05,0.000747516,-0.00738123,11.75,126.599998,0.07472,2.463853241,4.841032494
04/08/2005,1235.86,-0.00738123,-0.007638406,11.83,123.18,-0.74086,2.470638678,4.8136467
05/08/2005,1226.42,-0.007638406,-0.002682605,12.52,124.870003,-0.76677,2.527327366,4.82727322
08/08/2005,1223.13,-0.002682605,0.00674499,12.48,125,-0.26862,2.524127363,4.828313737
09/08/2005,1231.38,0.00674499,-0.001827218,13.21,129.160004,0.67223,2.580974119,4.861051977
10/08/2005,1229.13,-0.001827218,0.007061906,12.4,124.07,-0.18289,2.517696473,4.820845922
11/08/2005,1237.81,0.007061906,-0.005994458,12.38,126.870003,0.70371,2.516082267,4.843162964
12/08/2005,1230.39,-0.005994458,0.002828371,12.42,130.279999,-0.60125,2.519308077,4.869685973
15/08/2005,1233.87,0.002828371,-0.011775957,12.74,121.099998,0.28244,2.54474665,4.796616634
16/08/2005,1219.34,-0.011775957,0.000738104,12.26,124.230003,-1.18458,2.506341931,4.82213471
17/08/2005,1220.24,0.000738104,-0.000999803,13.52,126.120003,0.07378,2.604170071,4.837233858
18/08/2005,1219.02,-0.000999803,0.000566028,13.3,126.879997,-0.10003,2.587764035,4.843241734
19/08/2005,1219.71,0.000566028,0.001656131,13.42,131.419998,0.05659,2.596746132,4.878398286
22/08/2005,1221.73,0.001656131,-0.003405008,13.42,128.649994,0.16548,2.596746132,4.857095492
23/08/2005,1217.57,-0.003405008,-0.006554038,13.42,128.470001,-0.34108,2.596746132,4.855695422
24/08/2005,1209.59,-0.006554038,0.002323101,13.34,129.259995,-0.65756,2.59076704,4.861825841
25/08/2005,1212.4,0.002323101,-0.006021115,14.17,133.490005,0.23204,2.651127054,4.894026606
26/08/2005,1205.1,-0.006021115,0.005958012,13.73,135.539993,-0.60393,2.61958322,4.909266748
29/08/2005,1212.28,0.005958012,-0.003192332,13.72,136.639999,0.59403,2.618854622,4.917349723
30/08/2005,1208.41,-0.003192332,0.009864202,13.52,127.269997,-0.31974,2.604170071,4.84631079
31/08/2005,1220.33,0.009864202,0.001032508,13.65,122.610001,0.98159,2.613739522,4.809008594
01/09/2005,1221.59,0.001032508,-0.002922421,12.6,123.959999,0.1032,2.533696814,4.819958925
02/09/2005,1218.02,-0.002922421,0.01261884,13.15,124.849998,-0.29267,2.576421759,4.827113001
06/09/2005,1233.39,0.01261884,0.002407997,13.57,124.650002,1.25399,2.607861474,4.825509826
07/09/2005,1236.36,0.002407997,-0.003793394,12.93,122.839996,0.24051,2.559550193,4.810882663
08/09/2005,1231.67,-0.003793394,0.007964796,12.52,121.889999,-0.38006,2.527327366,4.80311899
09/09/2005,1241.48,0.007964796,-0.000741051,12.93,124.370003,0.79332,2.559550193,4.823261018
12/09/2005,1240.56,-0.000741051,-0.00754498,11.98,122.199997,-0.07413,2.483238593,4.805659022
13/09/2005,1231.2,-0.00754498,-0.003281352,11.65,120.110001,-0.75736,2.45530618,4.788407998
14/09/2005,1227.16,-0.003281352,0.000464487,12.39,126.300003,-0.32867,2.516889696,4.838660053
15/09/2005,1227.73,0.000464487,0.008291725,12.91,125,0.04644,2.558002205,4.828313737
16/09/2005,1237.91,0.008291725,-0.005565833,12.49,122.940002,0.82575,2.524928324,4.811696448
19/09/2005,1231.02,-0.005565833,-0.007855274,11.22,123.849998,-0.55814,2.4176979,4.81907114
20/09/2005,1221.35,-0.007855274,-0.009129242,12.14,121.279999,-0.78863,2.496505786,4.798101914
21/09/2005,1210.2,-0.009129242,0.003652289,12.64,120.400002,-0.91712,2.536866389,4.790819549
22/09/2005,1214.62,0.003652289,0.000551613,13.79,121.849998,0.36456,2.623943692,4.802790764
23/09/2005,1215.29,0.000551613,0.000279769,13.33,122.160004,0.05515,2.590017134,4.805331694
26/09/2005,1215.63,0.000279769,2.47E-05,12.96,123.440002,0.02797,2.561867691,4.815755224
27/09/2005,1215.66,2.47E-05,0.001011796,13.04,121.379997,0.00247,2.568021556,4.798926096
28/09/2005,1216.89,0.001011796,0.008866866,12.76,121.449997,0.10113,2.546315278,4.799502631
29/09/2005,1227.68,0.008866866,0.000920435,12.63,123.989998,0.88278,2.536074936,4.820200901
30/09/2005,1228.81,0.000920435,-0.001717108,12.24,115.230003,0.092,2.504709277,4.746930157
03/10/2005,1226.7,-0.001717108,-0.009969838,11.92,124.349998,-0.17186,2.478217662,4.823100154
04/10/2005,1214.47,-0.009969838,-0.014887152,12.46,116.57,-1.00199,2.522523513,4.758491951
05/10/2005,1196.39,-0.014887152,-0.004095654,13.2,114.110001,-1.49991,2.58021683,4.737162904
06/10/2005,1191.49,-0.004095654,0.003701248,14.55,115.190002,-0.41041,2.677590994,4.746582956
07/10/2005,1195.9,0.003701248,-0.007166151,14.96,117.010002,0.36944,2.705379973,4.762259418
10/10/2005,1187.33,-0.007166151,-0.002071876,14.59,117.139999,-0.7192,2.680336363,4.763369792
11/10/2005,1184.87,-0.002071876,-0.006068176,15.55,117.989998,-0.2074,2.744060639,4.770599858
12/10/2005,1177.68,-0.006068176,-0.000713267,15.63,117.830002,-0.60867,2.749192144,4.769242925
13/10/2005,1176.84,-0.000713267,0.008267904,16.22,117.82,-0.07135,2.786245049,4.769158036
14/10/2005,1186.57,0.008267904,0.002974961,16.47,121.730003,0.82339,2.801540544,4.801805502
17/10/2005,1190.1,0.002974961,-0.010049576,14.87,122.730003,0.29705,2.69934576,4.809986845
18/10/2005,1178.14,-0.010049576,0.014955778,14.67,120.57,-1.01004,2.685804592,4.792230497
19/10/2005,1195.76,0.014955778,-0.015019736,15.33,115.269997,1.4845,2.729811693,4.747277177
20/10/2005,1177.8,-0.015019736,0.001519783,13.5,122.32,-1.51337,2.602689685,4.806640562
21/10/2005,1179.59,0.001519783,0.016777016,16.11,121.190002,0.15186,2.779440197,4.797359578
24/10/2005,1199.38,0.016777016,-0.00236789,16.13,126.309998,1.66378,2.780680892,4.838739187
25/10/2005,1196.54,-0.00236789,-0.004312434,14.74,124.620003,-0.23707,2.690564887,4.825269131
26/10/2005,1191.38,-0.004312434,-0.010475247,14.53,122.830002,-0.43218,2.676215478,4.810801302
27/10/2005,1178.9,-0.010475247,0.016549326,14.59,121.330002,-1.05305,2.680336363,4.798514123
28/10/2005,1198.41,0.016549326,0.007176175,16.02,118.18,1.64139,2.773837942,4.772208886
31/10/2005,1207.01,0.007176175,-0.003521098,14.25,122.5,0.71505,2.656756907,4.80811103
01/11/2005,1202.76,-0.003521098,0.009977053,15.32,126.110001,-0.35273,2.729159164,4.83715455
02/11/2005,1214.76,0.009977053,0.004264217,14.85,121.019997,0.99276,2.697999865,4.795955796
03/11/2005,1219.94,0.004264217,0.000163942,13.48,122.410004,0.42552,2.601207105,4.807376099
04/11/2005,1220.14,0.000163942,0.002188273,13,121.769997,0.01639,2.564949357,4.802133995
07/11/2005,1222.81,0.002188273,-0.003451068,13.17,120.029999,0.21859,2.577941516,4.787741703
08/11/2005,1218.59,-0.003451068,0.001690478,13.1,122.330002,-0.3457,2.57261223,4.806722327
09/11/2005,1220.65,0.001690478,0.00844632,13.08,122.559998,0.16891,2.571084346,4.80860069
10/11/2005,1230.96,0.00844632,0.003046403,12.8,122.959999,0.84108,2.549445171,4.811859091
11/11/2005,1234.71,0.003046403,-0.000769411,11.9,123.849998,0.30418,2.4765384,4.81907114
14/11/2005,1233.76,-0.000769411,-0.003850019,11.63,125.849998,-0.07697,2.453587967,4.835090706
15/11/2005,1229.01,-0.003850019,0.001790059,12.18,120.089996,-0.38574,2.499795262,4.788241428
16/11/2005,1231.21,0.001790059,0.009413504,12.23,125.410004,0.17885,2.50389195,4.831588402
17/11/2005,1242.8,0.009413504,0.004401352,12.26,123.129997,0.93695,2.506341931,4.813240683
18/11/2005,1248.27,0.004401352,0.005271295,11.25,129.470001,0.43917,2.420368129,4.863449202
21/11/2005,1254.85,0.005271295,0.005084273,11.12,125.080002,0.52575,2.408745289,4.828953549
22/11/2005,1261.23,0.005084273,0.0034728,10.82,122,0.50714,2.381396273,4.804021045
23/11/2005,1265.61,0.0034728,0.002085951,10.6,123.309998,0.34668,2.360854001,4.814701494
25/11/2005,1268.25,0.002085951,-0.008507786,10.96,114.919998,0.20838,2.394252282,4.744236217
28/11/2005,1257.46,-0.008507786,1.59E-05,10.88,120.220001,-0.85442,2.386926241,4.789323406
29/11/2005,1257.48,1.59E-05,-0.00636193,11.84,120.690002,0.00159,2.471483629,4.793225291
30/11/2005,1249.48,-0.00636193,0.012157057,11.89,114.809998,-0.63823,2.475697711,4.743278571
01/12/2005,1264.67,0.012157057,0.000324195,12.06,123.160004,1.20838,2.489894191,4.813484356
02/12/2005,1265.08,0.000324195,-0.002363487,11.24,123.75,0.03241,2.419478844,4.818263401
05/12/2005,1262.09,-0.002363487,0.001275662,11.01,122.800003,-0.23663,2.398803951,4.81055704
06/12/2005,1263.7,0.001275662,-0.0050091,11.6,117.120003,0.12748,2.451005098,4.763199076
07/12/2005,1257.37,-0.0050091,-0.001216826,11.52,121.980003,-0.50217,2.444084655,4.803857121
08/12/2005,1255.84,-0.001216826,0.002810868,12.18,122.910004,-0.12176,2.499795262,4.811452413
09/12/2005,1259.37,0.002810868,0.000841691,12.21,121.449997,0.28069,2.502255288,4.799502631
12/12/2005,1260.43,0.000841691,0.00555366,11.69,119.419998,0.08413,2.458733775,4.782646674
13/12/2005,1267.43,0.00555366,0.00418958,11.47,128.589996,0.55383,2.439734931,4.856629017
14/12/2005,1272.74,0.00418958,-0.001414272,11.11,119.260002,0.41808,2.407845604,4.781306
15/12/2005,1270.94,-0.001414272,-0.002848286,10.48,124.629997,-0.14153,2.349468679,4.825349324
16/12/2005,1267.32,-0.002848286,-0.005839094,10.73,120.800003,-0.28523,2.373043557,4.79413631
19/12/2005,1259.92,-0.005839094,-0.00023811,10.68,120.07,-0.58562,2.368372834,4.788074906
20/12/2005,1259.62,-0.00023811,0.002524571,11.38,122.599998,-0.02381,2.431857429,4.808927007
21/12/2005,1262.8,0.002524571,0.00421286,11.19,117.879997,0.25214,2.415020522,4.769667132
22/12/2005,1268.12,0.00421286,0.000425827,10.81,118.809998,0.4204,2.380471632,4.777525562
23/12/2005,1268.66,0.000425827,-0.009553387,10.29,120.139999,0.04257,2.33117255,4.788657721
27/12/2005,1256.54,-0.009553387,0.001297213,10.27,115.300003,-0.95993,2.329227024,4.747537453
28/12/2005,1258.17,0.001297213,-0.002980519,11.57,115.269997,0.12964,2.448415541,4.747277177
29/12/2005,1254.42,-0.002980519,-0.004886721,11.35,115.779999,-0.2985,2.429217744,4.75169183
30/12/2005,1248.29,-0.004886721,0.016430477,11.61,113,-0.48987,2.451866796,4.727387819
03/01/2006,1268.8,0.016430477,0.003672762,12.07,114,1.6297,2.490723035,4.736198448
04/01/2006,1273.46,0.003672762,1.57E-05,11.14,114.080002,0.3666,2.410542234,4.736899974
05/01/2006,1273.48,1.57E-05,0.009399441,11.37,113.75,0.00157,2.430978308,4.734003058
06/01/2006,1285.45,0.009399441,0.003656307,11.31,117.300003,0.93555,2.42568729,4.764734781
09/01/2006,1290.15,0.003656307,-0.000356548,11,115.089996,0.36496,2.397895273,4.745714396
10/01/2006,1289.69,-0.000356548,0.003481457,11.13,116.790001,-0.03566,2.409644165,4.760377459
11/01/2006,1294.18,0.003481457,-0.006274243,10.86,119.5,0.34754,2.385086315,4.783316371
12/01/2006,1286.06,-0.006274243,0.001205231,10.94,118.620003,-0.6294,2.392425797,4.775925132
13/01/2006,1287.61,0.001205231,-0.003634641,11.2,119.139999,0.12045,2.415913778,4.780299264
17/01/2006,1282.93,-0.003634641,-0.003897329,11.23,115.040001,-0.36413,2.418588769,4.745279903
18/01/2006,1277.93,-0.003897329,0.005563685,11.91,115.019997,-0.39049,2.477378383,4.745106
19/01/2006,1285.04,0.005563685,-0.01833406,12.25,117.550003,0.55483,2.505525937,4.766863801
20/01/2006,1261.48,-0.01833406,0.001862891,11.98,123.550003,-1.85042,2.483238593,4.816645957
23/01/2006,1263.83,0.001862891,0.002397474,14.56,126.589996,0.18612,2.678278043,4.840953486
24/01/2006,1266.86,0.002397474,-0.00172079,13.93,128.729996,0.23946,2.634044788,4.857717157
25/01/2006,1264.68,-0.00172079,0.007235032,13.31,123.059998,-0.17223,2.588515632,4.812672025
26/01/2006,1273.83,0.007235032,0.007763987,12.87,126.339996,0.7209,2.554899022,4.838976654
27/01/2006,1283.72,0.007763987,0.001152899,12.42,127.589996,0.7734,2.519308077,4.848821967
30/01/2006,1285.2,0.001152899,-0.003976035,11.97,120.129997,0.11522,2.48240352,4.788574465
31/01/2006,1280.09,-0.003976035,0.001851432,12.39,120.989998,-0.3984,2.516889696,4.795707881
01/02/2006,1282.46,0.001851432,-0.009060711,12.95,117.800003,0.18497,2.561095788,4.768988297
02/02/2006,1270.84,-0.009060711,-0.00535866,12.36,116.980003,-0.9102,2.514465452,4.762003006
03/02/2006,1264.03,-0.00535866,0.000783209,13.23,116.839996,-0.53731,2.582486978,4.760805443
06/02/2006,1265.02,0.000783209,-0.008094734,12.96,119.370003,0.07829,2.561867691,4.782227938
07/02/2006,1254.78,-0.008094734,0.008662873,13.04,116.919998,-0.81277,2.568021556,4.761489923
08/02/2006,1265.65,0.008662873,-0.001477502,13.59,119.489998,0.86256,2.609334228,4.783232669
09/02/2006,1263.78,-0.001477502,0.002539999,12.83,119.309998,-0.14786,2.551786179,4.781725131
10/02/2006,1266.99,0.002539999,-0.003259694,13.12,120.190002,0.25368,2.574137784,4.789073841
13/02/2006,1262.86,-0.003259694,0.010032783,12.87,120.699997,-0.3265,2.554899022,4.793308103
14/02/2006,1275.53,0.010032783,0.003504426,13.35,119.300003,0.99828,2.591516385,4.781641354
15/02/2006,1280,0.003504426,0.007328125,12.25,126.440002,0.34983,2.505525937,4.839767903
16/02/2006,1289.38,0.007328125,-0.001659712,12.31,128.990005,0.73014,2.51041194,4.859734921
17/02/2006,1287.24,-0.001659712,-0.003270563,11.48,133.880005,-0.16611,2.440606391,4.896943914
21/02/2006,1283.03,-0.003270563,0.007513464,12.01,128.570007,-0.32759,2.485739636,4.856473558
22/02/2006,1292.67,0.007513464,-0.003775132,12.41,130.029999,0.74854,2.518502599,4.867765185
23/02/2006,1287.79,-0.003775132,0.0012735,11.88,127.080002,-0.37823,2.474856314,4.844816825
24/02/2006,1289.43,0.0012735,0.003637266,11.87,128.559998,0.12727,2.474014209,4.856395706
27/02/2006,1294.12,0.003637266,-0.01040089,11.46,123.529999,0.36307,2.438862711,4.816484033
28/02/2006,1280.66,-0.01040089,0.008261365,11.59,124.610001,-1.04554,2.450142657,4.825188868
01/03/2006,1291.24,0.008261365,-0.001626344,12.34,124.25,0.82274,2.512846018,4.822295665
02/03/2006,1289.14,-0.001626344,-0.001481608,11.54,123.300003,-0.16277,2.445819261,4.814620435
03/03/2006,1287.23,-0.001481608,-0.006968452,11.72,121.870003,-0.14827,2.461296784,4.802954927
06/03/2006,1278.26,-0.006968452,-0.001861906,11.96,116.599998,-0.69928,2.481567749,4.758749257
07/03/2006,1275.88,-0.001861906,0.002029971,12.74,116.209999,-0.18636,2.54474665,4.755398891
08/03/2006,1278.47,0.002029971,-0.004880834,12.66,117.209999,0.20279,2.538447417,4.763967189
09/03/2006,1272.23,-0.004880834,0.0073493,12.32,114.199997,-0.48928,2.511223958,4.737951271
10/03/2006,1281.58,0.0073493,0.001989731,12.68,116.209999,0.73224,2.540025949,4.755398891
13/03/2006,1284.13,0.001989731,0.010396144,11.85,116.540001,0.19878,2.472327868,4.75823457
14/03/2006,1297.48,0.010396144,0.004269815,11.37,114.43,1.03425,2.430978308,4.739963282
15/03/2006,1303.02,0.004269815,0.001772805,10.74,119.120003,0.42607,2.373975089,4.780131414
16/03/2006,1305.33,0.001772805,0.001470892,11.35,142.020004,0.17712,2.429217744,4.955967921
17/03/2006,1307.25,0.001470892,-0.001659973,11.98,130.059998,0.14698,2.483238593,4.867995867
20/03/2006,1305.08,-0.001659973,-0.006014957,12.12,124.389999,-0.16614,2.494856981,4.823421783
21/03/2006,1297.23,-0.006014957,0.006020521,11.79,120.690002,-0.60331,2.467251715,4.793225291
22/03/2006,1305.04,0.006020521,-0.002582296,11.62,121.699997,0.60025,2.452727751,4.801558975
23/03/2006,1301.67,-0.002582296,0.000983352,11.21,119.230003,-0.25856,2.416806237,4.781054426
24/03/2006,1302.95,0.000983352,-0.001028435,11.17,124.339996,0.09829,2.413231613,4.823019717
27/03/2006,1301.61,-0.001028435,-0.006445863,11.19,118.230003,-0.1029,2.415020522,4.772631905
28/03/2006,1293.22,-0.006445863,0.007477459,11.46,118.709999,-0.64667,2.438862711,4.776683536
29/03/2006,1302.89,0.007477459,-0.002026265,11.58,117.940002,0.74496,2.449279472,4.770176038
30/03/2006,1300.25,-0.002026265,-0.004168429,10.95,116.769997,-0.20283,2.393339456,4.760206162
31/03/2006,1294.83,-0.004168429,0.00230146,11.57,115.720001,-0.41771,2.448415541,4.751173489
03/04/2006,1297.81,0.00230146,0.006264399,11.39,115.480003,0.22988,2.432735777,4.749097381
04/04/2006,1305.94,0.006264399,0.004303414,11.57,117.059998,0.62449,2.448415541,4.762686607
05/04/2006,1311.56,0.004303414,-0.001921376,11.14,117.099998,0.42942,2.410542234,4.763028254
06/04/2006,1309.04,-0.001921376,-0.010343458,11.13,118.029999,-0.19232,2.409644165,4.770938821
07/04/2006,1295.5,-0.010343458,0.000856812,11.45,115.699997,-1.03973,2.43798973,4.751000608
10/04/2006,1296.61,0.000856812,-0.007735557,12.26,116.510002,0.08564,2.506341931,4.757977123
11/04/2006,1286.58,-0.007735557,0.001204744,12.19,113.559998,-0.77656,2.500615943,4.732331314
12/04/2006,1288.13,0.001204744,0.000768556,13,115.709999,0.1204,2.564949357,4.751087052
13/04/2006,1289.12,0.000768556,-0.00293999,12.76,117.989998,0.07683,2.546315278,4.770599858
17/04/2006,1285.33,-0.00293999,0.01736519,12.38,113.559998,-0.29443,2.516082267,4.732331314
18/04/2006,1307.65,0.01736519,0.001743586,12.58,116.739998,1.72161,2.532108251,4.759949223
19/04/2006,1309.93,0.001743586,0.001168001,11.4,121.699997,0.17421,2.433613355,4.801558975
20/04/2006,1311.46,0.001168001,-0.000137252,11.32,130,0.11673,2.426571073,4.86753445
21/04/2006,1311.28,-0.000137252,-0.002417485,11.64,122.050003,-0.01373,2.454447442,4.804430821
24/04/2006,1308.11,-0.002417485,-0.004869621,11.59,128.770004,-0.24204,2.450142657,4.858027898
25/04/2006,1301.74,-0.004869621,0.002819303,11.75,129.660004,-0.48815,2.463853241,4.864915671
26/04/2006,1305.41,0.002819303,0.003301645,11.75,126.139999,0.28153,2.463853241,4.837392393
27/04/2006,1309.72,0.003301645,0.000679535,11.76,129.210007,0.32962,2.464703942,4.861439042
28/04/2006,1310.61,0.000679535,-0.004135479,11.84,125.199997,0.06793,2.471483629,4.829912435
01/05/2006,1305.19,-0.004135479,0.006144699,11.59,129.669998,-0.41441,2.450142657,4.864992746
02/05/2006,1313.21,0.006144699,-0.004081602,12.54,124.010002,0.61259,2.528923535,4.820362224
03/05/2006,1307.85,-0.004081602,0.0033643,11.99,127.459999,-0.409,2.484072969,4.847802582
04/05/2006,1312.25,0.0033643,0.010295294,11.99,125.860001,0.33587,2.484072969,4.835170186
05/05/2006,1325.76,0.010295294,-0.000829713,11.86,128.059998,1.02427,2.473171394,4.852498888
08/05/2006,1324.66,-0.000829713,0.000362357,11.62,125.25,-0.08301,2.452727751,4.83031174
09/05/2006,1325.14,0.000362357,-0.001728119,12,123.019997,0.03623,2.48490665,4.812346919
10/05/2006,1322.85,-0.001728119,-0.012798125,11.99,119.620003,-0.17296,2.484072969,4.784320077
11/05/2006,1305.92,-0.012798125,-0.011241117,11.78,120.68,-1.28807,2.466403178,4.793142414
12/05/2006,1291.24,-0.011241117,0.002524705,12.49,123.209999,-1.13048,2.524928324,4.813890209
15/05/2006,1294.5,0.002524705,-0.001869448,14.19,121.860001,0.25215,2.652537491,4.802872853
16/05/2006,1292.08,-0.001869448,-0.016841062,13.57,130.149994,-0.18712,2.607861474,4.868687585
17/05/2006,1270.32,-0.016841062,-0.006699099,13.35,121.870003,-1.69845,2.591516385,4.802954927
18/05/2006,1261.81,-0.006699099,0.004136914,16.26,123.089996,-0.67216,2.788708104,4.812915763
19/05/2006,1267.03,0.004136914,-0.003914667,16.99,136.929993,0.41284,2.832624936,4.919469795
22/05/2006,1262.07,-0.003914667,-0.004349996,17.18,126.150002,-0.39223,2.843745917,4.837471691
23/05/2006,1256.58,-0.004349996,0.001583664,17.72,125.150002,-0.43595,2.874693945,4.829513034
24/05/2006,1258.57,0.001583664,0.011370047,18.26,127.400002,0.15824,2.904712875,4.847331759
25/05/2006,1272.88,0.011370047,0.005719314,17.36,132.350006,1.13059,2.854168709,4.885449974
26/05/2006,1280.16,0.005719314,-0.015873016,15.5,128.5,0.5703,2.740840024,4.855928904
